TSTEP,LITTER_INPUT,LITTER_TEMP,LITTER_MOIST,SOIL_TEMP,SOIL_MOIST
1013,1.6068674954733781,12.573822021484375,0.9695929288864136,12.8604736328125,0.9545223116874695
1014,1.6250581040107155,13.0799560546875,0.9976383447647095,12.7955322265625,0.8028768301010132
1015,1.6425722630418056,12.528045654296875,0.9993897080421448,12.907073974609375,0.8531004190444946
1016,1.6615971610771536,6.8638916015625,0.9727881550788879,9.88397216796875,0.9988781213760376
1017,1.681033524351582,6.269073486328125,0.9001225233078003,8.673309326171875,0.99577796459198
1018,1.6962861495808137,8.1259765625,0.9819890856742859,9.494049072265625,0.9950286746025085
1019,1.7153135589043185,7.3948974609375,0.9943368434906006,9.02789306640625,0.9995816946029663
1020,1.7351006203165975,5.2059326171875,0.9465820789337158,7.512481689453125,0.9983053803443909
1021,1.7516767615326274,6.010986328125,0.9685656428337097,7.683197021484375,0.9987013936042786
1022,1.771896047915174,6.257415771484375,0.9864700436592102,7.6319580078125,0.9994473457336426
1023,1.792027137588481,6.223236083984375,0.9300492405891418,7.5677490234375,0.9970866441726685
1024,39.46661528580564,5.7720947265625,0.8916206359863281,7.176849365234375,0.9941386580467224
1025,35.47287059784414,6.40655517578125,0.9873611330986023,7.725341796875,0.9792649149894714
1026,31.88591500489092,2.127410888671875,0.9479351043701172,5.353515625,0.9813051819801331
1027,28.664439748989327,2.647186279296875,0.9908630847930908,5.01727294921875,0.9547000527381897
1028,25.7713173397086,7.17413330078125,0.9993996620178223,6.949462890625,0.9999226331710815
1029,23.173179309050276,7.78363037109375,0.9902446269989014,7.871551513671875,0.9995721578598022
1030,20.84003655849452,5.4920654296875,0.9489806890487671,6.919708251953125,0.9979003071784973
1031,18.744937999032903,1.325286865234375,0.9373575448989868,4.705413818359375,0.9973840713500977
1032,16.84667537501784,0.197967529296875,0.9997543692588806,3.530914306640625,0.9999901652336121
1033,15.159207676882959,0.627655029296875,0.9902934432029724,2.93499755859375,0.9996074438095093
1034,13.64406241620668,1.393310546875,0.9858573079109192,3.428558349609375,0.9994259476661682
